,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness
758,0.1582438364484693,0.08581432381002975,0.27064492374534693,0.22469662486207465,0.041453682473916835,0.0053923383871033,0.011716704027652397,0.4186159624407839,0.194831974696542,0.7864592403725743,0.07045178776565483,0.9525051376127815,0.0
3681,0.14435548438751006,0.14375960063727378,0.3593122880095103,0.025813196360932385,0.07773331002817718,0.01314831346451379,0.018333980421769144,0.11314606800016648,0.02088007028668969,0.5202730113474827,0.09460464624823606,0.9416193299836841,1.2503436623969924e-167
2039,0.1262554871483394,0.07191619935495963,0.24522241329108987,0.23846005626373873,0.054655856280231764,0.007937195100362358,0.028533785395229667,0.43718833964762954,0.21094188773741243,0.6368169860374118,0.1222884432254011,0.8681391917896706,0.0
1475,0.40371101478884447,0.17223624882447763,0.3962414969088653,0.20711807920076294,0.005087098564743993,0.00042725366237325113,0.011731945312960882,0.40068614990590135,0.17988122006668505,0.7755994325312863,0.05066152038747668,0.9536849412315105,0.0
958,0.6290627904622555,0.38541183978505383,0.6084789976614604,0.1529904392869787,0.006386179912453029,0.0006433586908398889,0.047190633348515795,0.33818870857501454,0.13238964412188894,0.5526376531681143,0.16505132397097186,0.907967238477942,0.0
541,0.21235241066416372,0.14950257879663076,0.3670337727493554,0.28380275223536244,0.04420675568179026,0.006019625147734312,0.04071884345114167,0.48388104892155204,0.25424580697679217,0.6159688723329553,0.1611810696596511,0.9029957012883756,0.0
1404,0.44670587044348203,0.2833275581520935,0.5171382895890743,0.20409309310967408,0.016514835337667823,0.0018394813944610016,0.036573825469023,0.4003027805222986,0.17956800344609475,0.5809351644192169,0.14842902703843874,0.9285627606017148,0.0
2762,0.6045162566835091,0.4081534046824861,0.6271105737912648,0.04187848701775986,0.01549316746203374,0.002035747271827066,0.051681669466616106,0.15443643226183285,0.03436321620945256,0.482061094137429,0.16802641940974092,0.8713724068198401,0.0
1854,0.06228016896275631,0.1235235114003799,0.33080444880134136,0.002113924719466361,0.21528210259788805,0.06462652600222706,0.07757602947645716,0.017260912755584376,0.0016635164274999509,0.11662112032903138,0.35086607505674233,0.8514894854959585,0.0
1669,0.18780403633251463,0.15345656347547101,0.3722646453795902,0.42280830660272684,0.052750476805473435,0.007589145898720134,0.029361495571196005,0.6089745841423779,0.3900198829555238,0.7077729322142661,0.1007007886648094,0.953046188393043,0.0
1189,0.2465448220645484,0.25870251539788724,0.4927389031075005,0.33575688903373024,0.05564835550619044,0.008207163799142811,0.09156968722047439,0.5334825398149321,0.3046392233959555,0.6141642312398885,0.22707962341085552,0.8956088481052422,0.0
2961,0.8989380009754935,0.9517261078430007,0.9747615357929101,0.048650314709477074,0.010631442756537275,0.0010297166515456481,0.08080319167757821,0.1700588411702595,0.04028216749556423,0.4777248408642136,0.18202568764837554,0.9020687841210697,0.0
2314,0.17402611744568094,0.11061972166778222,0.31139967983665806,0.23924198007995168,0.04895649981197015,0.0069038991326658425,0.036317692396887626,0.4381039471407937,0.21175250406091006,0.6043815221561013,0.16178196742638187,0.8868738909002416,0.0
3146,0.10180650267340326,0.06397666923338523,0.22960125232303943,0.3704336069982862,0.06823562555483703,0.010691374147843508,0.0318890658400582,0.5631373912237243,0.3369286621154012,0.71765815250949,0.11008769431540287,0.8790466662264311,0.0
895,0.23449978373503425,0.08900459173460705,0.27618667239840367,0.3006869335894234,0.01607983182776302,0.0017259314700388507,0.012414129741699868,0.4991713742862154,0.2692978595473199,0.7409371677482952,0.059366726589254945,0.9192223501460055,0.0
1748,0.10006718018092652,0.0753568630805824,0.25172684837479953,0.0675904405834212,0.08360251594730383,0.014698666584212813,0.018761414151704427,0.20785279626839842,0.05645767321941788,0.4916930878530414,0.10478862376116037,0.9271263797161864,0.0
1271,0.356690409799104,0.2570676014386772,0.4910788355600379,0.18805876776631206,0.02260144904616134,0.002512870697611764,0.03235040969770923,0.3811763152179599,0.1642846039937432,0.6026726399537428,0.10969634802664634,0.929614325683799,0.0
1236,0.24707628171502743,0.24791370159764833,0.48168538359426066,0.20454881194778546,0.049348250215101926,0.0068270048005845815,0.025765790158478005,0.3995016882449299,0.17891437551990225,0.6180198589601993,0.13709316989929698,0.9784906515771574,0.0
3306,0.08856878606333335,0.11453246715357138,0.3173969022995796,0.002475367747955622,0.13374672709445448,0.029761083366640975,0.049414755381231155,0.019762555822063682,0.0019500705561995896,0.23931858824702001,0.2504769399904725,0.8560286506148587,3.0057930427159485e-168
2320,0.27313298914994094,0.45618753879860396,0.6648329471563346,0.00025979373007612664,0.07622094952255998,0.013107673545272275,0.019575449091854775,0.0024651952949602887,0.00020404459498423746,0.2638672472696468,0.17220131683838172,0.9817539852087935,0.0
2680,0.2849797079042546,0.3951058181436761,0.6164862838536833,0.09507737584151005,0.06536723788399951,0.010700746445624864,0.05870660699538835,0.2559575661510553,0.08084561104386143,0.42393550725869195,0.21158949993208825,0.9612061558908782,0.0
2927,0.1701526738632286,0.23477816400000895,0.46789904435826785,0.00040657694393623003,0.09438560226217685,0.017989369690736234,0.039437458839058824,0.003815721945138198,0.0003205662754531657,0.2224701564385877,0.24230871652983538,0.9254085277878614,0.0
1783,0.17139780790149386,0.12571115173092917,0.3339928002962504,0.3378855964130788,0.055123278759188606,0.008080630749709099,0.04414174861275054,0.5350675133565448,0.30632410026035395,0.6529097762183322,0.15821831661072974,0.8959876187347331,0.0
1373,0.2815493774329812,0.2072037914534553,0.43764942474401114,0.4447200936008017,0.034522024984249326,0.004444190252655361,0.026441618482933346,0.6268977514185115,0.41183029498199114,0.7392441981364697,0.09986167056011386,0.9586524876697098,0.0
2809,0.4417478810634734,0.34577977616868777,0.5746479338412236,0.03469880441088792,0.026680781662796103,0.0033462427204434975,0.03615288589585233,0.13761087989871318,0.02849042673074857,0.49014674372523764,0.14246076174523567,0.9360413304791138,0.0
255,0.4765214470426921,0.30431972773049903,0.5371156063466048,0.4881892758589177,0.009967436941071987,0.0011021751132794548,0.01855515193503943,0.6612150512886464,0.4552388906250468,0.7583028376985756,0.08566136888790397,0.9778760188170139,0.0
2346,0.2138883520609595,0.38185534646544095,0.6055161738894204,0.0008895169165837424,0.09319687041780239,0.01730563942398321,0.0447684407443976,0.007975558769793133,0.000700548475429309,0.2089032572015468,0.25935515073999366,0.9472851280765311,0.0
3214,0.403443674479813,0.3742219159156745,0.5991101417949476,0.26472798793650154,0.02858176176535119,0.0034502707484948426,0.03706339221883814,0.4653835154844599,0.23661120307699468,0.5648179089454093,0.16013634343134603,0.9649693674715683,6.04470777185301e-169
2193,0.3171070189484913,0.15873702506229892,0.3791470919704892,0.2649424152600532,0.020989365527339286,0.002537972117486266,0.014397849131928896,0.4654375884517987,0.23666183647593453,0.6545479613376359,0.08544058678813005,0.9585668307702999,0.0
3452,0.10974756816947812,0.11451566792637827,0.3173713722506956,0.008129519819563238,0.10541157791073918,0.02144359428905253,0.012162678000490545,0.050583322785213075,0.006424820924447306,0.39539790086315113,0.11947426630076576,0.9605882989928105,6.806506559538594e-168
2388,0.2992978290678512,0.22401005654405381,0.45630837170346655,0.5383711223891489,0.03231969366314429,0.00412820849696317,0.019146828164813633,0.6998511705395377,0.5067021689236576,0.7371102259149191,0.0909466617070584,0.9780462179382239,0.0
3489,0.10496995297387329,0.026689039657979845,0.13822544286722369,0.3438208758051055,0.03531687814631427,0.004687967141353162,0.0028787055710473497,0.5395691906263049,0.31113471951281096,0.8033316028073705,0.028405797957039586,0.9522892634011275,7.601427033645291e-168
107,0.2079502682605856,0.11732234938658452,0.3216113032444645,0.26481554077560426,0.034537652517647295,0.004357070332861009,0.03014257454233258,0.4647569474779032,0.2360248830458434,0.6156193882295455,0.1348306863857716,0.885393209656308,0.0
1167,0.35236004895870715,0.20133290371676899,0.43095490011384974,0.26347040665857807,0.01871049272496001,0.002131124483777453,0.018515568216152113,0.4638546484104008,0.2351818121467056,0.6299617711432812,0.10060083821504011,0.9566222617525244,0.0
2767,0.36834985229563033,0.2049573270302158,0.43509908463111246,0.2775654615954946,0.018666468363025553,0.002390248745489168,0.023249895618912306,0.4782465073935167,0.24880748037111874,0.582753214828555,0.11615865285743564,0.9392942881379582,0.0
1100,0.2213517940789417,0.3174502545424326,0.5492635968364964,0.038444721849300326,0.07386238769504017,0.012165023332142016,0.04392105084178649,0.14694116018515369,0.031682763886199505,0.3881125146437607,0.1471120438979393,0.9469870186109208,0.0
880,0.19467436017779752,0.10013536151207009,0.2947910405663529,0.26086516733897674,0.03819003201628248,0.005167272834716705,0.01666753083237692,0.4613079959147728,0.23281040166724273,0.6262318208035449,0.10188059848432758,0.9356184477979479,0.0
126,0.18244756724920175,0.180891816049188,0.4068536281287783,0.25634400551021375,0.06287329281809328,0.009553546166419104,0.03472420737145971,0.45607161433628757,0.22797182363102603,0.6388914093243299,0.12392637641781247,0.9575712888876668,0.0
2263,0.5937108307335534,0.5327547962355573,0.7210768223203335,0.21313196332972298,0.015264882960742014,0.0016110711341975137,0.02475821603624116,0.41017235871397056,0.1877176352941179,0.6297351481766507,0.11660996171362893,0.9868602902055876,0.0
2494,0.10578209694192152,0.17227010376804763,0.3962835145194058,0.006732518738338139,0.134039460839462,0.029387540813716938,0.01292511234878253,0.04394415528122611,0.00531328413894647,0.2784466337359294,0.14157502249245993,0.9411760125862174,0.0
3262,0.4820329827080052,0.23610090620124435,0.4693044214634771,0.25724846441664617,0.0047557034603130655,0.0005137298416714106,0.014656255187250201,0.45699125807987684,0.2288179525326632,0.6698403526998156,0.08761533771543673,0.9673147566046065,1.904496969213962e-168
2794,0.004527300000920265,0.006592556779048905,0.05654068632650299,0.03126560003749906,0.5403977097942119,0.3161252204745154,0.002483497212374038,0.12616948784682203,0.024794301471720414,0.3832530709095397,0.06635802555304275,0.7926719184310045,0.0
1163,0.410679348076164,0.2641561506268537,0.49823900193736553,0.26044633580227394,0.01767596520731953,0.0019712892565590303,0.018288461175810736,0.4607953017352876,0.23233442959377745,0.6273028352164325,0.10854661153301061,0.9734092199914506,0.0
1080,0.08563908598142897,0.030155575317907163,0.14865806848044735,0.5648869678182933,0.05103288201325926,0.007312546739189516,0.004231921009073412,0.7172550971434871,0.5307809850081918,0.8948465193318937,0.024514251170521594,0.9630236033123878,0.0
1545,0.08471696897748097,0.09473656798075887,0.2859024591953952,0.017724664320153283,0.12166481101566379,0.025468682056059903,0.023879318769449754,0.08799449281610251,0.014203547572974725,0.42693539942851705,0.13553553048708908,0.9255976839434403,0.0
899,0.10562150870121378,0.157933956114448,0.37810779942662626,0.007553205273491436,0.12597462085781494,0.026694346049736327,0.026114008858053518,0.048026510910909134,0.005987159109713401,0.3010859280045468,0.16162128927032263,0.9126389696636643,0.0
1065,0.23168695876241255,0.11651158597534378,0.320391728753295,0.18474140183101578,0.02734016683470262,0.0032511156181398533,0.022791675224795558,0.3766436101488832,0.16076125869352656,0.6200317212377906,0.10471240601011562,0.8927265657314183,0.0
779,0.18656074284715146,0.0616170872143904,0.22477702539038594,0.021242077301262603,0.03790663545625308,0.005810247032277131,0.006487434989359128,0.09914357950940882,0.01701954190213036,0.5261829867523957,0.07035546457889064,0.9240305894234035,0.0
1391,0.7034910687170434,0.47482750938559043,0.6789340131308801,0.02468704403378174,0.010337437100793774,0.0011890440927673886,0.02929040803612285,0.11041834941986488,0.020099751467287392,0.39851650556644663,0.15425573292988037,0.9212596462069262,0.0
1104,0.23325787066434772,0.10188990204693398,0.2976284279700918,0.23619538803864756,0.022041005302042248,0.0025201129100032678,0.01542031172822912,0.4341967942448747,0.20830412527636752,0.678911423425397,0.08298427365728021,0.916110685439103,0.0
382,0.5260281788649304,0.4058061210080227,0.6252118769310473,0.19738463939209983,0.014174464126300405,0.0014492810650135234,0.05048388334362955,0.39210282995792384,0.1729332785684775,0.5872330336824774,0.15726657035846375,0.9214066142751851,0.0
75,0.17511480448726807,0.10109721120558524,0.2963495315122181,0.26479223144743314,0.04051533851053978,0.0053254523420533184,0.02626749164161085,0.4640552582536347,0.2353691242465905,0.702477144067601,0.11732996046588894,0.8955988988246837,0.0
1857,0.1780178165520926,0.18950666519782666,0.41716804670061786,0.4149214913615126,0.07272024901678589,0.011934205093232512,0.09316165172372885,0.6025822731314379,0.38238410248238996,0.6508568408955906,0.226537115223177,0.8881879070133083,0.0
2317,0.42907015267386517,0.2151543510862814,0.44656674079736625,0.13590894655825017,0.008312659718640349,0.0007489881130453135,0.017039210997464607,0.3139960796867936,0.11593417840230086,0.657437003379451,0.07046303723282575,0.9365133756490103,0.0
2453,0.3571786164563835,0.6732251859532965,0.8146239832382024,0.01938679631925781,0.06322698915266886,0.009739425977576835,0.05829906011360775,0.09436405798960627,0.01578435568630718,0.3287492496072791,0.210234857446838,0.957919931681384,0.0
3054,0.026608873305541014,0.03794660586858026,0.17016904958492649,0.006642456257324058,0.27538559331934775,0.09709211612992197,0.07341605952444155,0.04348319169231195,0.005239118525870049,0.15950989858042003,0.2920704210171386,0.6465677828235668,0.0
1132,0.20941580850887642,0.3131563696371729,0.5453190482522643,0.00891125858974351,0.07730260089815547,0.012813787090263404,0.014245642234562643,0.05407144800981478,0.007041288178145597,0.3568080824520547,0.1334128559914831,0.7873896040752335,0.0
2943,0.2874501900370875,0.4737577597451567,0.6781323041187546,0.06403126976050408,0.0684732676248615,0.010901479311589028,0.05355276790420652,0.2012388488266671,0.05343733616810587,0.46807366059582595,0.16453702845523485,0.9702463911843386,0.0
3713,0.11529545475460823,0.09358709109076842,0.2839778769122038,0.345818379216601,0.08496133556125635,0.015327404435451684,0.056103956350584565,0.5429398862185162,0.3147611390417007,0.5473282292269763,0.214465482342386,0.8759129136610966,1.3406002578945236e-167
1644,0.17238296384233842,0.029668500729256662,0.1472284742535393,0.20222324236243014,0.005267149160969188,0.00046465128934463805,0.001555161078555325,0.39038318029043123,0.17155756463077157,0.8420263457156354,0.01771010922445439,0.9418694990870717,0.0
188,0.1392433487019503,0.11880043567129218,0.3238239880190524,0.28859834742847273,0.06814614784479664,0.01068912928623806,0.04982360438477311,0.48868809701992155,0.25893160893622247,0.6249559720379483,0.14332628405200787,0.8955125580617245,0.0
3622,0.5018336508287087,0.2978315663861648,0.5310165355616074,0.32396080112040293,0.007421993799489678,0.000752741563252439,0.019214794977480132,0.5220310430429389,0.2926031901264471,0.7225679225322308,0.08088447005447673,0.9702961107970287,1.1004680313414588e-167
329,0.35028022417934346,0.3145537964926686,0.5466057266793316,0.3743550503376159,0.03175780097038041,0.003919251449502737,0.027829740056928138,0.5678914054448273,0.3422554424941808,0.6511536025404696,0.12422972114248847,0.9769033766999762,0.0
893,0.4797235489541052,0.47401098379238116,0.6783221608802374,0.22796990093635436,0.02408657379197534,0.002735059999534109,0.028394536651202645,0.42630351805083944,0.2014233155654392,0.6175461474232735,0.1340621960862833,0.9839280280993705,0.0
89,0.1850850795578993,0.14145868207372497,0.35617580918354796,0.7043862876527329,0.05313342509233295,0.007840623832184788,0.014041677212034202,0.816863197466761,0.679308610335383,0.8262579581282017,0.0639464119238315,0.9844918539923486,0.0
1785,0.2834281218077915,0.18933818439262665,0.41696858913799234,0.3584946843687565,0.02997133524608315,0.0036830156136864415,0.03383454363713543,0.5537109203250943,0.3264893958809181,0.6582454891871177,0.13300816726741183,0.9252264375376251,0.0
2158,0.33325004831451327,0.18370265401526162,0.410245321057161,0.3156965559877635,0.023220647984249658,0.0029317398152719984,0.018606757890173353,0.5150851433382109,0.28542023932156574,0.6271418132632725,0.1087713968917665,0.9553644356300359,0.0
3487,0.06640070677231437,0.016385058059595364,0.10258902852375279,0.04120881172741124,0.06317589229713133,0.010628367839710339,0.0006130845875689031,0.1502048133295742,0.03283720978827083,0.7021357092889702,0.02252850424703946,0.9663889358941593,7.601427033645291e-168
725,0.3495601078564004,0.2280805730009731,0.46072175633529117,0.17218736371867727,0.020682698635435835,0.0022288450195878167,0.01584016064151885,0.3605277079400014,0.14854008778471667,0.6690631937612823,0.08978079481396417,0.9699407911722453,0.0
2584,0.1963110718459829,0.3562352903791294,0.5837530055420308,0.0014927651263479686,0.10043680434501495,0.019481953802695722,0.030903597068122814,0.012756493135350162,0.0011765692171409232,0.2573609275422132,0.2116830346826254,0.9512679690298298,0.0
297,0.028321967919163086,0.01935937381550083,0.11376081189319051,0.5610244029310609,0.1772996745892865,0.047182499879166055,0.0663935969239088,0.7165986157657134,0.5298626154791526,0.685915331142491,0.1847098366948165,0.7393454444734022,0.0
2867,0.3668493415422004,0.1676657390329094,0.39053082778161646,0.30581533014154916,0.011377907817798148,0.0013223792321551322,0.015187385523507823,0.5052561104708678,0.27540736704048724,0.6788015873424909,0.08616016384128695,0.9509995939010585,0.0
2708,0.12256793940899864,0.1904639076443992,0.4182996174743287,0.0011118167563245098,0.12383029451509592,0.026834507834150898,0.012882100569068623,0.009772955794126709,0.0008745780527470921,0.23988201993305786,0.14982931668078214,0.9767948964547615,0.0
442,0.13164784701324292,0.024679359563457497,0.13187705796117302,0.26727813965691744,0.013818997911960708,0.001417193729150448,0.0015848689759289409,0.46022556671398196,0.23180606932320888,0.8598850588562954,0.01722847904105278,0.9465604217107901,0.0
72,0.3620933528431952,0.30184799666716694,0.5347998148963435,0.007320397793145545,0.04564296669568516,0.007620899700835122,0.02499233534431765,0.04694746650002775,0.005806061291253249,0.4204195742023639,0.15408006975638908,0.9438062053807736,0.0
2605,0.20126952136421816,0.37234967348807624,0.5975290184869521,0.0011151840835783322,0.09893616372818975,0.018863224462053768,0.026105508470195837,0.009808055958002174,0.0008780357028171286,0.2296712886312186,0.20327096359388697,0.9610909006841388,0.0
2689,0.27409099693547956,0.18216068203267635,0.408387922949111,0.2691220023491816,0.02887367100625509,0.0034284298138375817,0.02424078622255568,0.46845358383506175,0.2394944990265429,0.6548853405833177,0.09890800414515138,0.943016211789435,0.0
3602,0.38176886336655647,0.40541220653200394,0.6248927068739657,0.029490555592015764,0.053741344886993274,0.009011246312634426,0.04058547698850543,0.12410671716793072,0.024153539856986428,0.3766146440000033,0.18655506938209224,0.9599268921322537,1.0499574595492625e-167
574,0.05385595832988249,0.04740490143203185,0.1935668561835936,0.4641731451527856,0.1335293209112885,0.028804567026337484,0.10622291413158859,0.6404645467933477,0.4287323339660928,0.8056626577910158,0.18987074709454954,0.7538255301256367,0.0
3546,0.20020844261616208,0.3512199060948587,0.5794022787890766,0.06334865338419937,0.0941978958494904,0.01743002972148151,0.13447809472055813,0.20044137887037267,0.053078596690291475,0.4006509394393443,0.27360378256539225,0.8999308717388628,9.100183344200627e-168
2282,0.4241563365635037,0.24621261372182252,0.47992086164070286,0.34221157622481546,0.013385252655752626,0.0015257596713958372,0.02340074950236946,0.5392893104386416,0.3108345451784903,0.6564912885718004,0.11359083050160955,0.9524521372910364,0.0
495,0.24446223645583162,0.19522611195558773,0.42388753075642327,0.5454227865675246,0.038753632936740855,0.005001427471767297,0.032989301825858394,0.7042311402730171,0.5127095265056161,0.7968861226197401,0.0855545431772773,0.9493932208116429,0.0
2344,0.2987617680351179,0.4272014749512626,0.6423212779696653,0.0514960421447248,0.061436981113189605,0.00971748296644576,0.032395149767667296,0.17629186265748925,0.042768966704476705,0.43033751561585926,0.17051997137160996,0.9817501124150629,0.0
3419,0.051406642555423765,0.06616258710963996,0.23399293705621074,0.0033595494407985867,0.18521918376972946,0.050119638024169605,0.01760309706713778,0.025461489293803027,0.0026458349400710884,0.2391972633638328,0.1706631290055478,0.9467081144947698,5.903940604563282e-168
83,0.3488846249413342,0.4402568730027792,0.6525519593424083,0.3813490740803421,0.04365965211084632,0.005823739197672766,0.06680560877992944,0.573806497663984,0.3489412164434165,0.6910315539713476,0.14372505097074822,0.95925752391146,0.0
3471,0.37963658282948387,0.3864468172441648,0.6093386477402598,0.0018218975375932618,0.039486654645552004,0.005327215236937751,0.04370132400488549,0.015195732489558751,0.001435629588082545,0.3537445948481263,0.19866204721116393,0.9195851013851835,7.30333185585528e-168
1040,0.3063986821641213,0.2752127015099205,0.5092188788616413,0.4328275740964578,0.03780551038414486,0.004984810351969436,0.03414421021839161,0.6175942724492874,0.4004353048053052,0.6506573153315911,0.14315496408325515,0.9650098049235303,0.0
301,0.2573773961698097,0.19360544417519662,0.42199354539876865,0.05900558299509103,0.049317427999947865,0.008267839633333551,0.035355584595939155,0.19146606385430637,0.049121730600643176,0.4209189009385957,0.15261811967783492,0.9004833219105342,0.0
650,0.3594084462972684,0.3369288393176263,0.5668323582121045,0.015854891368519104,0.03318835111701216,0.004129402503593726,0.029352553338037064,0.08164290189466399,0.012701495273549369,0.4197369164517483,0.13946628884963455,0.8805383263865076,0.0
1675,0.49093067557494363,0.44863692849650844,0.6590392940853999,0.026617386623444806,0.03110786385251573,0.004320073822124052,0.051427277303833396,0.11625663098414453,0.021786607828816466,0.3704778570715285,0.21123959359100097,0.9158339123142167,0.0
857,0.15003451036691445,0.10752190838741842,0.30657664015043096,0.28174861475507407,0.05592767118600347,0.00812334344306204,0.017884410212839968,0.48150208429275776,0.2519425650080709,0.6572961684213257,0.0870565163612061,0.9592537015835441,0.0
1859,0.6559712137526108,0.5515290602893747,0.7342394390035368,0.047054472526228776,0.019224775839073886,0.0023830896762959304,0.04638235814767381,0.16684222084240197,0.03902677593499596,0.4448347237151859,0.16065756346581125,0.933574835927101,0.0
2149,0.3142527815355751,0.16541438365573752,0.3876894202539475,0.29651855425414386,0.021759151052434304,0.0027715405612192155,0.026446981015094784,0.49647936240174795,0.26661661337576886,0.6553235325207418,0.10536916464943276,0.9158456555383592,0.0
1047,0.4362506096831504,0.3915916439376603,0.6135949945550725,0.02911476147587818,0.0324385045889617,0.004596386429705515,0.03132171658046045,0.12253249808245227,0.0236698022747764,0.5229706698550431,0.10561022261068918,0.935819377889763,0.0
1613,0.2135726972382506,0.08692197335270217,0.2725803515516405,0.3205031697975067,0.02310505827402288,0.0027480736987786202,0.007723735850707264,0.5187219052510672,0.2891700516721367,0.7277145118275976,0.05581402485456061,0.9619766158844785,0.0
393,0.26573810772756157,0.16508990291962808,0.3872783170314241,0.2801849471387134,0.029757455328131933,0.0036435650284993865,0.02441012660996786,0.4804081196074734,0.25088691472647145,0.621754345857161,0.12476648990990293,0.9364941950058343,0.0
397,0.5612835095662735,0.42302204942942956,0.6390132672747942,0.24572745688359954,0.012114326330910134,0.0012839090525261256,0.04410344054598197,0.44559030708085035,0.21843825218642982,0.6109670210876976,0.13720831815001847,0.9392014665758999,0.0
3263,0.10895060876287238,0.10448498108256463,0.30178115270544076,0.007093061864412451,0.09150427923075491,0.016552664069393222,0.012383780976528348,0.04568697793496941,0.005597222952214182,0.3751101903303082,0.11565777555149555,0.793816539985154,1.904496969213962e-168
1564,0.44042176269751404,0.35480002235977687,0.5825110806576776,0.20850123778365282,0.020747767882920105,0.0023004110664061874,0.06275187071690173,0.404994945993954,0.18342013956375613,0.5684855357231253,0.1882248372164287,0.895345083695823,0.0
2527,0.2434508526361321,0.400241959519246,0.6206890790072531,0.012635520370395899,0.07494360352924007,0.012246616908351517,0.040865221359463855,0.06987796437328771,0.010115252180809104,0.40781082983354117,0.1607319174818097,0.9330920113380152,0.0
2373,0.2224045903389382,0.18209270164686223,0.40830585696255345,0.26755594331839316,0.04556854751483396,0.0061795794031941935,0.02674305245700312,0.46769686463896554,0.23878220639412048,0.6215840289423225,0.1342925279516477,0.9589747432706157,0.0
1196,0.20444401498210074,0.1572813994616993,0.37726135835095775,0.014481120251512922,0.06329358146847874,0.010935609330709847,0.037450353463327764,0.07709911398893504,0.011672481088048595,0.37637568191724396,0.1896141629062571,0.9017599549362916,0.0
1156,0.22364420271849686,0.17045399495698974,0.3940237047864901,0.5037907995905028,0.04263825479297722,0.005786771125206566,0.021718181905002885,0.6735606577471906,0.4713847848852301,0.7440272282674436,0.09681121649669644,0.9685395973216093,0.0
2433,0.4443812521281386,0.19218263478243763,0.4203242776233273,0.1402794429252803,0.0059145710356078435,0.0006032734686984413,0.023349063239836126,0.32066946395053997,0.12036581416696894,0.6438331109133331,0.10689631915728683,0.8983629264808068,0.0
909,0.2103107773575185,0.16993275946911593,0.39337291722016393,0.8002637635671374,0.04648020516558562,0.006454728272727808,0.01916835300866142,0.879034119639334,0.7812611641483042,0.8621906496395342,0.06381779515012606,0.9775383743488613,0.0
941,0.12659000763829467,0.08286364073126914,0.2654280636751807,0.28850103149618117,0.06696330495057337,0.010701054035517455,0.04403906332162123,0.4885939337206556,0.2588394126230714,0.593482595873853,0.18038195066421545,0.8572017741037858,0.0
3480,0.49368644340760015,0.3297639605440213,0.5604303523813841,0.026838365980270083,0.022679811335188836,0.0031664145276619924,0.02999224274777364,0.11600574067570117,0.021712829049439494,0.43710252643186215,0.15551008850037373,0.9234166804050492,7.402696915118617e-168
3363,0.3472166238738124,0.16402292877578897,0.3859236687873634,0.15418014921285442,0.020566552441952955,0.0029905189067658657,0.018467715885535377,0.3395635792828247,0.1333571328425984,0.5946066561157171,0.09365216681085747,0.9284130127280474,4.504549353271284e-168
1670,0.32759909076686783,0.23054827555378005,0.46337825184693615,0.33188226319319897,0.025573266126050466,0.0030505674686948994,0.044594045585824985,0.5298144071142794,0.3007576005063454,0.6664073405586628,0.13078706049269925,0.9080773480407442,0.0
2723,0.09636674857127081,0.10167524178972233,0.29728259096048515,0.05589761759291305,0.11319152766450372,0.023481638542052864,0.03084154028278487,0.18561024535198822,0.046619985603034035,0.40402871891019015,0.164006087228546,0.9429438554359413,0.0
2164,0.3182592050652008,0.17146137827335914,0.39527867526147226,0.30268216223279615,0.020345220763523943,0.002396751167076325,0.015482751027651525,0.5024804977253106,0.27261200918313855,0.6412533119574892,0.09268390742167892,0.9604735244103191,0.0
2495,0.18954335882499138,0.25180846711403426,0.48570282499111034,0.006577899132552561,0.08232743315822372,0.014606763267757564,0.017263501875276595,0.04320216825632363,0.005194095674621635,0.3845325371107779,0.13238582173731692,0.9624513795626908,0.0
666,0.12024286095543127,0.06218627131324151,0.2259489309875817,0.8120551657596193,0.050271662156161113,0.007110712166625731,0.008940891603959542,0.8853961448160702,0.7920949996725253,0.9338949154983398,0.03520734445564376,0.9675384542532481,0.0
2979,0.18886787590992368,0.27824300124274953,0.5121896278345102,0.002605298806798893,0.08773663074977922,0.015820867319824315,0.0411680208967875,0.020759252341933224,0.002067444608067583,0.27125147739638156,0.2183323423399156,0.9202209943013586,0.0
1772,0.5836489881560427,0.47312755392089195,0.6776595823579843,0.006206355198530572,0.030920404480763795,0.004475613797567252,0.03445627206078402,0.041694658214534344,0.004955056202717868,0.3088157204879404,0.21109819662710627,0.9455785657146198,0.0
2819,0.24592869698057337,0.30484182349126,0.5376035632867526,0.2051087079486094,0.059175223713611745,0.008754522079121765,0.06094708527730845,0.4012286436518758,0.18032490472288631,0.5782898924725042,0.18855254713825115,0.9511037809636176,0.0
3476,0.21759706615867444,0.146096977000601,0.3624730589463731,0.5167685862877587,0.03998068062334759,0.0053568161453514075,0.018415857861708344,0.6833878938606736,0.48443744738959665,0.7379878778235236,0.0933374671450609,0.9650859173706143,7.30333185585528e-168
2463,0.16272052124458194,0.19321798789360864,0.4215395801877587,0.012766847348853114,0.08087042383390153,0.013980441059199027,0.025988500397768025,0.0701498577920187,0.010172148195171501,0.4200800096739165,0.10756236845984483,0.9093813198028631,0.0
3239,0.23253913475608104,0.3718204814835852,0.597081393625232,0.018125738246544867,0.07618724428967175,0.012559033910621104,0.04826170358384208,0.0895599220059509,0.014585143000574194,0.4436139861450769,0.15820028798516023,0.9258691700719979,1.300026192028661e-168
2746,0.4986159042176287,0.3660099016495671,0.5921453820928738,0.027874720224749384,0.016455618085970992,0.001734246025380107,0.023380302659928975,0.11880797660879601,0.022543450525577324,0.46226556556366133,0.1239678968468088,0.9086795637557512,0.0
